Census Year,Measure,Category,Territorial Authority,Territorial Authority Code,Value,Value Unit,Value Label,Null Reason,Metadata 1,Metadata 2,Metadata 3
2013,Religious affiliation (total responses) for the census usually resident population count,Judaism/ Jewish,Far North,Far North District,78,number,Number of people,,Includes all people who stated each religious affiliation whether as their only religious affiliation or as one of several. Where a person reported more than one religious affiliation they were counted in each applicable group. 
2013,Religious affiliation (total responses) for the census usually resident population count,Maori Christian,Far North,Far North District,2811,number,Number of people,,Includes all people who stated each religious affiliation whether as their only religious affiliation or as one of several. Where a person reported more than one religious affiliation they were counted in each applicable group. 
2013,Religious affiliation (total responses) for the census usually resident population count,Spiritualism and New Age Religions,Far North,Far North District,264,number,Number of people,,Includes all people who stated each religious affiliation whether as their only religious affiliation or as one of several. Where a person reported more than one religious affiliation they were counted in each applicable group. 
2013,Religious affiliation (total responses) for the census usually resident population count,Other Religions,Far North,Far North District,306,number,Number of people,,Includes all people who stated each religious affiliation whether as their only religious affiliation or as one of several. Where a person reported more than one religious affiliation they were counted in each applicable group. 
2013,Religious affiliation (total responses) for the census usually resident population count,Object to Answering,Far North,Far North District,3687,number,Number of people,,Includes all people who stated each religious affiliation whether as their only religious affiliation or as one of several. Where a person reported more than one religious affiliation they were counted in each applicable group. 
2013,Religious affiliation (total responses) for the census usually resident population count,Total people stated,Far North,Far North District,48141,number,Number of people,,Includes all people who stated each religious affiliation whether as their only religious affiliation or as one of several. Where a person reported more than one religious affiliation they were counted in each applicable group. 
2013,Religious affiliation (total responses) for the census usually resident population count,Not Elsewhere Included,Far North,Far North District,7689,number,Number of people,,Includes all people who stated each religious affiliation whether as their only religious affiliation or as one of several. Where a person reported more than one religious affiliation they were counted in each applicable group. ,Consists of don't know religion unidentifiable response outside scope and not stated.
2013,Religious affiliation (total responses) for the census usually resident population count,Total people,Far North,Far North District,55734,number,Number of people,,Includes all people who stated each religious affiliation whether as their only religious affiliation or as one of several. Where a person reported more than one religious affiliation they were counted in each applicable group. 
2006,Cigarette smoking behaviour for the census usually resident population count aged 15 years and over,Regular Smoker,Far North,Far North District,10437,number,Number of people,,Cigarette smoking has generally been a cyclical topic and was not included in the 2001 Census.
2006,Cigarette smoking behaviour for the census usually resident population count aged 15 years and over,Ex-Smoker,Far North,Far North District,9243,number,Number of people,,Cigarette smoking has generally been a cyclical topic and was not included in the 2001 Census.
2006,Cigarette smoking behaviour for the census usually resident population count aged 15 years and over,Never Smoked Regularly,Far North,Far North District,16515,number,Number of people,,Cigarette smoking has generally been a cyclical topic and was not included in the 2001 Census.
2006,Cigarette smoking behaviour for the census usually resident population count aged 15 years and over,Total people stated,Far North,Far North District,36195,number,Number of people,,Cigarette smoking has generally been a cyclical topic and was not included in the 2001 Census.
2006,Cigarette smoking behaviour for the census usually resident population count aged 15 years and over,Not Elsewhere Included,Far North,Far North District,6042,number,Number of people,,Cigarette smoking has generally been a cyclical topic and was not included in the 2001 Census.,Consists of response unidentifiable and not stated.
2006,Cigarette smoking behaviour for the census usually resident population count aged 15 years and over,Total people,Far North,Far North District,42237,number,Number of people,,Cigarette smoking has generally been a cyclical topic and was not included in the 2001 Census.
2013,Cigarette smoking behaviour for the census usually resident population count aged 15 years and over,Regular Smoker,Far North,Far North District,8097,number,Number of people,,Cigarette smoking has generally been a cyclical topic and was not included in the 2001 Census.
2013,Cigarette smoking behaviour for the census usually resident population count aged 15 years and over,Ex-Smoker,Far North,Far North District,10431,number,Number of people,,Cigarette smoking has generally been a cyclical topic and was not included in the 2001 Census.
2013,Cigarette smoking behaviour for the census usually resident population count aged 15 years and over,Never Smoked Regularly,Far North,Far North District,18372,number,Number of people,,Cigarette smoking has generally been a cyclical topic and was not included in the 2001 Census.
2013,Cigarette smoking behaviour for the census usually resident population count aged 15 years and over,Total people stated,Far North,Far North District,36903,number,Number of people,,Cigarette smoking has generally been a cyclical topic and was not included in the 2001 Census.
2013,Cigarette smoking behaviour for the census usually resident population count aged 15 years and over,Not Elsewhere Included,Far North,Far North District,6447,number,Number of people,,Cigarette smoking has generally been a cyclical topic and was not included in the 2001 Census.,Consists of response unidentifiable and not stated.
2013,Cigarette smoking behaviour for the census usually resident population count aged 15 years and over,Total people,Far North,Far North District,43350,number,Number of people,,Cigarette smoking has generally been a cyclical topic and was not included in the 2001 Census.
2001,Legally registered relationship status for the census usually resident population count aged 15 years and over,Married (not separated),Far North,Far North District,17085,number,Number of people,
2001,Legally registered relationship status for the census usually resident population count aged 15 years and over,Separated/divorced or dissolved/widowed/surviving partner,Far North,Far North District,6846,number,Number of people,,Includes people who are still legally married but permanently separated.  This also applies to civil unions in 2006 and 2013.,Includes dissolved marriages (also known as divorced) and dissolved civil unions in 2006 and 2013.,In 2006 this category was widowed or bereaved civil union partner.
2001,Legally registered relationship status for the census usually resident population count aged 15 years and over,Never married and never in a civil union,Far North,Far North District,10197,number,Number of people,
2001,Legally registered relationship status for the census usually resident population count aged 15 years and over,Total people stated,Far North,Far North District,34128,number,Number of people,
2001,Legally registered relationship status for the census usually resident population count aged 15 years and over,Not Elsewhere Included,Far North,Far North District,6078,number,Number of people,,In 2001 consisted of response unidentifiable and not stated. In 2006 and 2013 consisted of joined in a civil union (not separated) response unidentifiable and not stated.
2001,Legally registered relationship status for the census usually resident population count aged 15 years and over,Total people,Far North,Far North District,40206,number,Number of people,
2006,Legally registered relationship status for the census usually resident population count aged 15 years and over,Married (not separated),Far North,Far North District,17361,number,Number of people,
2006,Legally registered relationship status for the census usually resident population count aged 15 years and over,Separated/divorced or dissolved/widowed/surviving partner,Far North,Far North District,7470,number,Number of people,,Includes people who are still legally married but permanently separated.  This also applies to civil unions in 2006 and 2013.,Includes dissolved marriages (also known as divorced) and dissolved civil unions in 2006 and 2013.,In 2006 this category was widowed or bereaved civil union partner.
2006,Legally registered relationship status for the census usually resident population count aged 15 years and over,Never married and never in a civil union,Far North,Far North District,11157,number,Number of people,
2006,Legally registered relationship status for the census usually resident population count aged 15 years and over,Total people stated,Far North,Far North District,35991,number,Number of people,
2006,Legally registered relationship status for the census usually resident population count aged 15 years and over,Not Elsewhere Included,Far North,Far North District,6246,number,Number of people,,In 2001 consisted of response unidentifiable and not stated. In 2006 and 2013 consisted of joined in a civil union (not separated) response unidentifiable and not stated.
2006,Legally registered relationship status for the census usually resident population count aged 15 years and over,Total people,Far North,Far North District,42237,number,Number of people,
2013,Legally registered relationship status for the census usually resident population count aged 15 years and over,Married (not separated),Far North,Far North District,17046,number,Number of people,
2013,Legally registered relationship status for the census usually resident population count aged 15 years and over,Separated/divorced or dissolved/widowed/surviving partner,Far North,Far North District,7857,number,Number of people,,Includes people who are still legally married but permanently separated.  This also applies to civil unions in 2006 and 2013.,Includes dissolved marriages (also known as divorced) and dissolved civil unions in 2006 and 2013.,In 2006 this category was widowed or bereaved civil union partner.
2013,Legally registered relationship status for the census usually resident population count aged 15 years and over,Never married and never in a civil union,Far North,Far North District,11643,number,Number of people,
2013,Legally registered relationship status for the census usually resident population count aged 15 years and over,Total people stated,Far North,Far North District,36549,number,Number of people,
2013,Legally registered relationship status for the census usually resident population count aged 15 years and over,Not Elsewhere Included,Far North,Far North District,6801,number,Number of people,,In 2001 consisted of response unidentifiable and not stated. In 2006 and 2013 consisted of joined in a civil union (not separated) response unidentifiable and not stated.
2013,Legally registered relationship status for the census usually resident population count aged 15 years and over,Total people,Far North,Far North District,43350,number,Number of people,
2001,Partnership status in current relationship for the census usually resident population count aged 15 years and over,Partnered,Far North,Far North District,22275,number,Number of people,
2001,Partnership status in current relationship for the census usually resident population count aged 15 years and over,Non-Partnered,Far North,Far North District,12510,number,Number of people,
2001,Partnership status in current relationship for the census usually resident population count aged 15 years and over,Total people stated,Far North,Far North District,34788,number,Number of people,
2001,Partnership status in current relationship for the census usually resident population count aged 15 years and over,Not stated,Far North,Far North District,5421,number,Number of people,
2001,Partnership status in current relationship for the census usually resident population count aged 15 years and over,Total people,Far North,Far North District,40206,number,Number of people,
2006,Partnership status in current relationship for the census usually resident population count aged 15 years and over,Partnered,Far North,Far North District,23529,number,Number of people,
2006,Partnership status in current relationship for the census usually resident population count aged 15 years and over,Non-Partnered,Far North,Far North District,13419,number,Number of people,
2006,Partnership status in current relationship for the census usually resident population count aged 15 years and over,Total people stated,Far North,Far North District,36951,number,Number of people,
2006,Partnership status in current relationship for the census usually resident population count aged 15 years and over,Not stated,Far North,Far North District,5286,number,Number of people,
2006,Partnership status in current relationship for the census usually resident population count aged 15 years and over,Total people,Far North,Far North District,42237,number,Number of people,
2013,Partnership status in current relationship for the census usually resident population count aged 15 years and over,Partnered,Far North,Far North District,23112,number,Number of people,
2013,Partnership status in current relationship for the census usually resident population count aged 15 years and over,Non-Partnered,Far North,Far North District,14973,number,Number of people,
2013,Partnership status in current relationship for the census usually resident population count aged 15 years and over,Total people stated,Far North,Far North District,38082,number,Number of people,
2013,Partnership status in current relationship for the census usually resident population count aged 15 years and over,Not stated,Far North,Far North District,5265,number,Number of people,
2013,Partnership status in current relationship for the census usually resident population count aged 15 years and over,Total people,Far North,Far North District,43347,number,Number of people,
2001,Tenure holder for the census usually resident population count aged 15 years and over,Own or Partly Own Usual Residence,Far North,Far North District,19377,number,Number of people,,Tenure holder indicates whether a person owns the dwelling they live in or not.,In 2006 and 2013 included people whose home was in a family trust.
2001,Tenure holder for the census usually resident population count aged 15 years and over,Do Not Own Usual Residence,Far North,Far North District,14649,number,Number of people,,Tenure holder indicates whether a person owns the dwelling they live in or not.
2001,Tenure holder for the census usually resident population count aged 15 years and over,Total people stated,Far North,Far North District,34023,number,Number of people,,Tenure holder indicates whether a person owns the dwelling they live in or not.
2001,Tenure holder for the census usually resident population count aged 15 years and over,Not Elsewhere Included,Far North,Far North District,6180,number,Number of people,,Tenure holder indicates whether a person owns the dwelling they live in or not.,Consists of responses unidentifiable and not stated.
2001,Tenure holder for the census usually resident population count aged 15 years and over,Total people,Far North,Far North District,40206,number,Number of people,,Tenure holder indicates whether a person owns the dwelling they live in or not.
2006,Tenure holder for the census usually resident population count aged 15 years and over,Own or Partly Own Usual Residence,Far North,Far North District,20538,number,Number of people,,Tenure holder indicates whether a person owns the dwelling they live in or not.,In 2006 and 2013 included people whose home was in a family trust.
2006,Tenure holder for the census usually resident population count aged 15 years and over,Do Not Own Usual Residence,Far North,Far North District,16464,number,Number of people,,Tenure holder indicates whether a person owns the dwelling they live in or not.
2006,Tenure holder for the census usually resident population count aged 15 years and over,Total people stated,Far North,Far North District,37005,number,Number of people,,Tenure holder indicates whether a person owns the dwelling they live in or not.
2006,Tenure holder for the census usually resident population count aged 15 years and over,Not Elsewhere Included,Far North,Far North District,5232,number,Number of people,,Tenure holder indicates whether a person owns the dwelling they live in or not.,Consists of responses unidentifiable and not stated.
2006,Tenure holder for the census usually resident population count aged 15 years and over,Total people,Far North,Far North District,42237,number,Number of people,,Tenure holder indicates whether a person owns the dwelling they live in or not.
2013,Tenure holder for the census usually resident population count aged 15 years and over,Own or Partly Own Usual Residence,Far North,Far North District,20211,number,Number of people,,Tenure holder indicates whether a person owns the dwelling they live in or not.,In 2006 and 2013 included people whose home was in a family trust.
2013,Tenure holder for the census usually resident population count aged 15 years and over,Do Not Own Usual Residence,Far North,Far North District,18492,number,Number of people,,Tenure holder indicates whether a person owns the dwelling they live in or not.
2013,Tenure holder for the census usually resident population count aged 15 years and over,Total people stated,Far North,Far North District,38703,number,Number of people,,Tenure holder indicates whether a person owns the dwelling they live in or not.
2013,Tenure holder for the census usually resident population count aged 15 years and over,Not Elsewhere Included,Far North,Far North District,4647,number,Number of people,,Tenure holder indicates whether a person owns the dwelling they live in or not.,Consists of responses unidentifiable and not stated.
2013,Tenure holder for the census usually resident population count aged 15 years and over,Total people,Far North,Far North District,43347,number,Number of people,,Tenure holder indicates whether a person owns the dwelling they live in or not.
2006,Number of children born alive for the female census usually resident population count aged 15 years and over,No Children,Far North,Far North District,4119,number,Number of people,,Number of children born has generally been a cyclical topic and was not included in the 2001 Census.
2006,Number of children born alive for the female census usually resident population count aged 15 years and over,One Child,Far North,Far North District,2082,number,Number of people,,Number of children born has generally been a cyclical topic and was not included in the 2001 Census.
2006,Number of children born alive for the female census usually resident population count aged 15 years and over,Two Children,Far North,Far North District,4305,number,Number of people,,Number of children born has generally been a cyclical topic and was not included in the 2001 Census.
2006,Number of children born alive for the female census usually resident population count aged 15 years and over,Three Children,Far North,Far North District,3405,number,Number of people,,Number of children born has generally been a cyclical topic and was not included in the 2001 Census.
2006,Number of children born alive for the female census usually resident population count aged 15 years and over,Four Children,Far North,Far North District,1980,number,Number of people,,Number of children born has generally been a cyclical topic and was not included in the 2001 Census.
2006,Number of children born alive for the female census usually resident population count aged 15 years and over,Five Children,Far North,Far North District,1002,number,Number of people,,Number of children born has generally been a cyclical topic and was not included in the 2001 Census.
2006,Number of children born alive for the female census usually resident population count aged 15 years and over,Six or More Children,Far North,Far North District,1122,number,Number of people,,Number of children born has generally been a cyclical topic and was not included in the 2001 Census.
2006,Number of children born alive for the female census usually resident population count aged 15 years and over,Object to Answering,Far North,Far North District,789,number,Number of people,,Number of children born has generally been a cyclical topic and was not included in the 2001 Census.
2006,Number of children born alive for the female census usually resident population count aged 15 years and over,Total people stated,Far North,Far North District,18810,number,Number of people,,Number of children born has generally been a cyclical topic and was not included in the 2001 Census.
2006,Number of children born alive for the female census usually resident population count aged 15 years and over,Not Elsewhere Included,Far North,Far North District,2736,number,Number of people,,Number of children born has generally been a cyclical topic and was not included in the 2001 Census.,Consists of response unidentifiable response outside scope and not stated.
2006,Number of children born alive for the female census usually resident population count aged 15 years and over,Total people,Far North,Far North District,21546,number,Number of people,,Number of children born has generally been a cyclical topic and was not included in the 2001 Census.
2013,Number of children born alive for the female census usually resident population count aged 15 years and over,No Children,Far North,Far North District,4278,number,Number of people,,Number of children born has generally been a cyclical topic and was not included in the 2001 Census.
2013,Number of children born alive for the female census usually resident population count aged 15 years and over,One Child,Far North,Far North District,2238,number,Number of people,,Number of children born has generally been a cyclical topic and was not included in the 2001 Census.
2013,Number of children born alive for the female census usually resident population count aged 15 years and over,Two Children,Far North,Far North District,4779,number,Number of people,,Number of children born has generally been a cyclical topic and was not included in the 2001 Census.
2013,Number of children born alive for the female census usually resident population count aged 15 years and over,Three Children,Far North,Far North District,3573,number,Number of people,,Number of children born has generally been a cyclical topic and was not included in the 2001 Census.
2013,Number of children born alive for the female census usually resident population count aged 15 years and over,Four Children,Far North,Far North District,2010,number,Number of people,,Number of children born has generally been a cyclical topic and was not included in the 2001 Census.
2013,Number of children born alive for the female census usually resident population count aged 15 years and over,Five Children,Far North,Far North District,918,number,Number of people,,Number of children born has generally been a cyclical topic and was not included in the 2001 Census.
2013,Number of children born alive for the female census usually resident population count aged 15 years and over,Six or More Children,Far North,Far North District,1011,number,Number of people,,Number of children born has generally been a cyclical topic and was not included in the 2001 Census.
2013,Number of children born alive for the female census usually resident population count aged 15 years and over,Object to Answering,Far North,Far North District,783,number,Number of people,,Number of children born has generally been a cyclical topic and was not included in the 2001 Census.
2013,Number of children born alive for the female census usually resident population count aged 15 years and over,Total people stated,Far North,Far North District,19590,number,Number of people,,Number of children born has generally been a cyclical topic and was not included in the 2001 Census.
2013,Number of children born alive for the female census usually resident population count aged 15 years and over,Not Elsewhere Included,Far North,Far North District,2859,number,Number of people,,Number of children born has generally been a cyclical topic and was not included in the 2001 Census.,Consists of response unidentifiable response outside scope and not stated.
2013,Number of children born alive for the female census usually resident population count aged 15 years and over,Total people,Far North,Far North District,22446,number,Number of people,,Number of children born has generally been a cyclical topic and was not included in the 2001 Census.
2006,Highest qualification for the census usually resident population count aged 15 years and over,No Qualification,Far North,Far North District,11715,number,Number of people,,The categories in this table distinguish between qualifications gained at school and post-school. This allows comparison with output from previous censuses. 
2006,Highest qualification for the census usually resident population count aged 15 years and over,Level 1 Certificate,Far North,Far North District,5712,number,Number of people,,The categories in this table distinguish between qualifications gained at school and post-school. This allows comparison with output from previous censuses. 
2006,Highest qualification for the census usually resident population count aged 15 years and over,Level 2 Certificate,Far North,Far North District,3657,number,Number of people,,The categories in this table distinguish between qualifications gained at school and post-school. This allows comparison with output from previous censuses. 
2006,Highest qualification for the census usually resident population count aged 15 years and over,Level 3 Certificate,Far North,Far North District,2208,number,Number of people,,The categories in this table distinguish between qualifications gained at school and post-school. This allows comparison with output from previous censuses. 
2006,Highest qualification for the census usually resident population count aged 15 years and over,Level 4 Certificate,Far North,Far North District,3900,number,Number of people,,The categories in this table distinguish between qualifications gained at school and post-school. This allows comparison with output from previous censuses. 
2006,Highest qualification for the census usually resident population count aged 15 years and over,Level 5 or Level 6 Diploma,Far North,Far North District,3102,number,Number of people,,The categories in this table distinguish between qualifications gained at school and post-school. This allows comparison with output from previous censuses. ,Consists of Level 5 or Level 6 diploma responses. These categories have been combined due to quality concerns.
2006,Highest qualification for the census usually resident population count aged 15 years and over,Bachelor Degree and Level 7 Qualifications,Far North,Far North District,2130,number,Number of people,,The categories in this table distinguish between qualifications gained at school and post-school. This allows comparison with output from previous censuses. 
2006,Highest qualification for the census usually resident population count aged 15 years and over,Postgraduate and Honours Degrees,Far North,Far North District,435,number,Number of people,,The categories in this table distinguish between qualifications gained at school and post-school. This allows comparison with output from previous censuses. 
2006,Highest qualification for the census usually resident population count aged 15 years and over,Masters Degree,Far North,Far North District,357,number,Number of people,,The categories in this table distinguish between qualifications gained at school and post-school. This allows comparison with output from previous censuses. 
2006,Highest qualification for the census usually resident population count aged 15 years and over,Doctorate Degree,Far North,Far North District,84,number,Number of people,,The categories in this table distinguish between qualifications gained at school and post-school. This allows comparison with output from previous censuses. 
2006,Highest qualification for the census usually resident population count aged 15 years and over,Overseas Secondary School Qualification,Far North,Far North District,1545,number,Number of people,,The categories in this table distinguish between qualifications gained at school and post-school. This allows comparison with output from previous censuses. 
2006,Highest qualification for the census usually resident population count aged 15 years and over,Total people stated,Far North,Far North District,34848,number,Number of people,,The categories in this table distinguish between qualifications gained at school and post-school. This allows comparison with output from previous censuses. 
2006,Highest qualification for the census usually resident population count aged 15 years and over,Not Elsewhere Included,Far North,Far North District,7389,number,Number of people,,The categories in this table distinguish between qualifications gained at school and post-school. This allows comparison with output from previous censuses. ,Consists of response unidentifiable and not stated. 
2006,Highest qualification for the census usually resident population count aged 15 years and over,Total people,Far North,Far North District,42234,number,Number of people,,The categories in this table distinguish between qualifications gained at school and post-school. This allows comparison with output from previous censuses. 
2013,Highest qualification for the census usually resident population count aged 15 years and over,No Qualification,Far North,Far North District,10416,number,Number of people,,The categories in this table distinguish between qualifications gained at school and post-school. This allows comparison with output from previous censuses. 
2013,Highest qualification for the census usually resident population count aged 15 years and over,Level 1 Certificate,Far North,Far North District,5697,number,Number of people,,The categories in this table distinguish between qualifications gained at school and post-school. This allows comparison with output from previous censuses. 
2013,Highest qualification for the census usually resident population count aged 15 years and over,Level 2 Certificate,Far North,Far North District,3921,number,Number of people,,The categories in this table distinguish between qualifications gained at school and post-school. This allows comparison with output from previous censuses. 
2013,Highest qualification for the census usually resident population count aged 15 years and over,Level 3 Certificate,Far North,Far North District,2460,number,Number of people,,The categories in this table distinguish between qualifications gained at school and post-school. This allows comparison with output from previous censuses. 
2013,Highest qualification for the census usually resident population count aged 15 years and over,Level 4 Certificate,Far North,Far North District,3858,number,Number of people,,The categories in this table distinguish between qualifications gained at school and post-school. This allows comparison with output from previous censuses. 
2013,Highest qualification for the census usually resident population count aged 15 years and over,Level 5 or Level 6 Diploma,Far North,Far North District,3135,number,Number of people,,The categories in this table distinguish between qualifications gained at school and post-school. This allows comparison with output from previous censuses. ,Consists of Level 5 or Level 6 diploma responses. These categories have been combined due to quality concerns.
2013,Highest qualification for the census usually resident population count aged 15 years and over,Bachelor Degree and Level 7 Qualifications,Far North,Far North District,2850,number,Number of people,,The categories in this table distinguish between qualifications gained at school and post-school. This allows comparison with output from previous censuses. 
